capture_id,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index
CDB_S1#E03#2#433,CDB_S1,E03,2,433,,,32998252,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#434,CDB_S1,E03,2,434,,,32998254,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#435,CDB_S1,E03,2,435,,,32998257,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#436,CDB_S1,E03,2,436,,,32998259,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#437,CDB_S1,E03,2,437,,,32998262,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#438,CDB_S1,E03,2,438,,,32998265,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#439,CDB_S1,E03,2,439,,,32998267,monkeyvervet,1,1,1,0.10,0.20,0.80,0.10,0.00,0.00,,,,1.00,0.00
CDB_S1#E03#2#440,CDB_S1,E03,2,440,,,32998270,duikercommongrey,1,1,1,0.71,0.14,0.29,0.00,0.14,0.00,1,1,,0.54,0.81
CDB_S1#E03#2#441,CDB_S1,E03,2,441,,,32998272,hartebeestred,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#E03#2#442,CDB_S1,E03,2,442,,,32998274,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#443,CDB_S1,E03,2,443,,,32998277,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#444,CDB_S1,E03,2,444,,,32998279,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#445,CDB_S1,E03,2,445,,,32998281,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#446,CDB_S1,E03,2,446,,,32998285,kudu,1,1,1,0.00,0.00,0.75,0.75,0.00,0.00,,,,0.80,0.58
CDB_S1#E03#2#447,CDB_S1,E03,2,447,,,32998288,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#448,CDB_S1,E03,2,448,,,32998290,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#449,CDB_S1,E03,2,449,,,32998292,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#450,CDB_S1,E03,2,450,,,32998295,kudu,1,1,1,0.33,0.00,0.67,0.00,0.00,0.00,,,,0.60,0.82
CDB_S1#E03#2#451,CDB_S1,E03,2,451,,,32998298,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#452,CDB_S1,E03,2,452,,,32998300,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,1,,,0.80,0.58
CDB_S1#E03#2#453,CDB_S1,E03,2,453,,,32998302,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#454,CDB_S1,E03,2,454,,,32998305,kudu,1,1,1,0.33,0.00,0.44,0.67,0.00,0.00,,,,0.90,0.47
CDB_S1#E03#2#455,CDB_S1,E03,2,455,,,32998307,kudu,1,1,1,0.00,0.00,0.88,0.25,0.00,0.12,,,,0.80,0.72
CDB_S1#E03#2#456,CDB_S1,E03,2,456,,,32998310,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#457,CDB_S1,E03,2,457,,,32998313,kudu,1,1,1,0.11,0.00,0.89,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#E03#2#458,CDB_S1,E03,2,458,,,32998315,kudu,1,1,1,0.60,0.00,0.40,0.00,0.00,0.00,,,,0.50,0.84
CDB_S1#E03#2#459,CDB_S1,E03,2,459,,,32998318,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#460,CDB_S1,E03,2,460,,,32998320,kudu,1,1,1,0.62,0.00,0.12,0.25,0.00,0.00,,,,0.89,0.50
CDB_S1#E03#2#463,CDB_S1,E03,2,463,,,32998322,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#464,CDB_S1,E03,2,464,,,32998325,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#465,CDB_S1,E03,2,465,,,32998327,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.80,0.72
CDB_S1#E03#2#466,CDB_S1,E03,2,466,,,32998329,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#467,CDB_S1,E03,2,467,,,32998331,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#468,CDB_S1,E03,2,468,,,32998334,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#469,CDB_S1,E03,2,469,,,32998337,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#470,CDB_S1,E03,2,470,,,32998339,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#471,CDB_S1,E03,2,471,,,32998342,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#472,CDB_S1,E03,2,472,,,32998344,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#473,CDB_S1,E03,2,473,,,32998346,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#474,CDB_S1,E03,2,474,,,32998349,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#475,CDB_S1,E03,2,475,,,32998352,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#476,CDB_S1,E03,2,476,,,32998354,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.11,,,,0.90,0.47
CDB_S1#E03#2#477,CDB_S1,E03,2,477,,,32998357,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#478,CDB_S1,E03,2,478,,,32998360,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#479,CDB_S1,E03,2,479,,,32998362,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#480,CDB_S1,E03,2,480,,,32998365,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#481,CDB_S1,E03,2,481,,,32998367,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#482,CDB_S1,E03,2,482,,,32998369,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#483,CDB_S1,E03,2,483,,,32998371,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#484,CDB_S1,E03,2,484,,,32998374,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#485,CDB_S1,E03,2,485,,,32998377,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#486,CDB_S1,E03,2,486,,,32998380,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#487,CDB_S1,E03,2,487,,,32998390,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#488,CDB_S1,E03,2,488,,,32998392,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#489,CDB_S1,E03,2,489,,,32998393,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#490,CDB_S1,E03,2,490,,,32998394,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#492,CDB_S1,E03,2,492,,,32998395,kudu,1,1,1,0.86,0.00,0.14,0.00,0.00,0.00,,,,0.70,0.73
CDB_S1#E03#2#493,CDB_S1,E03,2,493,,,32998396,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#494,CDB_S1,E03,2,494,,,32998398,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#495,CDB_S1,E03,2,495,,,32998401,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#496,CDB_S1,E03,2,496,,,32998403,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#497,CDB_S1,E03,2,497,,,32998406,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#498,CDB_S1,E03,2,498,,,32998408,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#499,CDB_S1,E03,2,499,,,32998411,kudu,1,1,1,0.10,0.00,0.90,0.00,0.00,0.00,1,,,1.00,0.00
CDB_S1#E03#2#500,CDB_S1,E03,2,500,,,32998413,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#501,CDB_S1,E03,2,501,,,32998416,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#502,CDB_S1,E03,2,502,,,32998418,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#503,CDB_S1,E03,2,503,,,32998421,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#504,CDB_S1,E03,2,504,,,32998423,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#505,CDB_S1,E03,2,505,,,32998426,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#506,CDB_S1,E03,2,506,,,32998428,blank,,,,,,,,,,,,,0.70,0.00
CDB_S1#E03#2#507,CDB_S1,E03,2,507,,,32998430,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#508,CDB_S1,E03,2,508,,,32998433,hartebeestred,1,1,1,0.20,0.00,0.80,0.00,0.00,0.00,,,,0.50,0.84
CDB_S1#E03#2#509,CDB_S1,E03,2,509,,,32998435,kudu,2,1,1,0.10,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#E03#2#510,CDB_S1,E03,2,510,,,32998438,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#511,CDB_S1,E03,2,511,,,32998440,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#512,CDB_S1,E03,2,512,,,32998443,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#513,CDB_S1,E03,2,513,,,32998446,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#514,CDB_S1,E03,2,514,,,32998449,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#515,CDB_S1,E03,2,515,,,32998452,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#516,CDB_S1,E03,2,516,,,32998454,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#517,CDB_S1,E03,2,517,,,32998457,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#518,CDB_S1,E03,2,518,,,32998459,gemsbokoryx,1,1,1,0.30,0.00,0.80,0.10,0.00,0.00,,,,1.00,0.00
CDB_S1#E03#2#519,CDB_S1,E03,2,519,,,32998462,kudu,1,1,1,0.50,0.00,0.67,0.00,0.00,0.00,,,,0.67,0.72
CDB_S1#E03#2#520,CDB_S1,E03,2,520,,,32998465,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#521,CDB_S1,E03,2,521,,,32998467,eland,1,1,1,0.00,0.00,0.89,0.00,0.11,0.00,,,,0.90,0.47
CDB_S1#E03#2#522,CDB_S1,E03,2,522,,,32998469,duikercommongrey,1,1,1,0.00,0.00,0.86,0.14,0.00,0.00,,,,0.70,0.68
CDB_S1#E03#2#523,CDB_S1,E03,2,523,,,32998472,kudu,1,1,1,0.43,0.00,0.57,0.00,0.00,0.00,,,,0.70,0.68
CDB_S1#E03#2#524,CDB_S1,E03,2,524,,,32998474,duikercommongrey,1,1,1,0.83,0.00,0.17,0.00,0.00,0.00,,,,0.60,0.79
CDB_S1#E03#2#525,CDB_S1,E03,2,525,,,32998476,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.70,0.68
CDB_S1#E03#2#526,CDB_S1,E03,2,526,,,32998478,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#527,CDB_S1,E03,2,527,,,32998481,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#528,CDB_S1,E03,2,528,,,32998484,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#529,CDB_S1,E03,2,529,,,32998486,kudu,1,1,1,0.12,0.00,0.88,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#E03#2#530,CDB_S1,E03,2,530,,,32998488,kudu,1,1,1,0.12,0.00,0.88,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#E03#2#531,CDB_S1,E03,2,531,,,32998491,kudu,1,1,1,0.67,0.00,0.33,0.00,0.00,0.00,1,,,0.60,0.76
CDB_S1#E03#2#532,CDB_S1,E03,2,532,,,32998493,eland,1,1,1,0.40,0.00,0.40,0.20,0.00,0.00,,,,0.36,0.90
CDB_S1#E03#2#533,CDB_S1,E03,2,533,,,32998495,hartebeestred,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.80,0.72
CDB_S1#E03#2#534,CDB_S1,E03,2,534,,,32998497,kudu,1,1,1,0.10,0.00,0.40,0.70,0.00,0.00,,,,1.00,0.00
CDB_S1#E03#2#535,CDB_S1,E03,2,535,,,32998500,kudu,1,1,1,0.88,0.00,0.00,0.38,0.00,0.00,,,,0.80,0.58
CDB_S1#E03#2#536,CDB_S1,E03,2,536,,,32998502,kudu,2,2,1,0.70,0.00,0.90,0.10,0.10,0.00,1,1,,1.00,0.00
CDB_S1#E03#2#537,CDB_S1,E03,2,537,,,32998504,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#E03#2#538,CDB_S1,E03,2,538,,,32998507,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#539,CDB_S1,E03,2,539,,,32998509,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#540,CDB_S1,E03,2,540,,,32998511,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#541,CDB_S1,E03,2,541,,,32998514,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#542,CDB_S1,E03,2,542,,,32998516,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.70,0.73
CDB_S1#E03#2#543,CDB_S1,E03,2,543,,,32998520,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#544,CDB_S1,E03,2,544,,,32998521,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#545,CDB_S1,E03,2,545,,,32998524,kudu,1,1,1,0.40,0.00,0.50,0.20,0.00,0.00,1,1,,1.00,0.00
CDB_S1#E03#2#546,CDB_S1,E03,2,546,,,32998527,kudu,2,1,1,0.29,0.00,0.57,0.43,0.00,0.00,,,,0.64,0.75
CDB_S1#E03#2#547,CDB_S1,E03,2,547,,,32998529,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#548,CDB_S1,E03,2,548,,,32998532,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#549,CDB_S1,E03,2,549,,,32998535,eland,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.89,0.50
CDB_S1#E03#2#551,CDB_S1,E03,2,551,,,32998537,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,1,,,0.90,0.47
CDB_S1#E03#2#552,CDB_S1,E03,2,552,,,32998540,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#553,CDB_S1,E03,2,553,,,32998542,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#554,CDB_S1,E03,2,554,,,32998545,kudu,1,1,1,0.50,0.00,0.50,0.00,0.00,0.00,1,,,0.80,0.72
CDB_S1#E03#2#555,CDB_S1,E03,2,555,,,32998547,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#557,CDB_S1,E03,2,557,,,32998549,duikercommongrey,1,1,1,0.33,0.00,0.33,0.67,0.00,0.00,,,,0.60,0.76
CDB_S1#E03#2#558,CDB_S1,E03,2,558,,,32998551,duikercommongrey,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,1,,,0.70,0.73
CDB_S1#E03#2#559,CDB_S1,E03,2,559,,,32998554,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#560,CDB_S1,E03,2,560,,,32998556,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#561,CDB_S1,E03,2,561,,,32998559,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#562,CDB_S1,E03,2,562,,,32998562,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#563,CDB_S1,E03,2,563,,,32998564,eland,1,1,1,0.11,0.11,0.78,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#E03#2#564,CDB_S1,E03,2,564,,,32998565,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.88,0.54
CDB_S1#E03#2#565,CDB_S1,E03,2,565,,,32998566,kudu,1,1,1,0.00,0.00,0.89,0.00,0.11,0.11,,,,0.90,0.47
CDB_S1#E03#2#566,CDB_S1,E03,2,566,,,32998567,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#567,CDB_S1,E03,2,567,,,32998568,zebramountain,1,1,1,0.09,0.00,0.91,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#E03#2#568,CDB_S1,E03,2,568,,,32998569,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E03#2#570,CDB_S1,E03,2,570,,,32998571,kudu,1,1,1,0.25,0.00,0.75,0.00,0.00,0.00,1,1,1,0.89,0.50
CDB_S1#E03#2#571,CDB_S1,E03,2,571,,,32998573,kudu,1,1,1,0.60,0.00,0.40,0.00,0.00,0.00,,,,0.56,0.83
CDB_S1#E03#2#572,CDB_S1,E03,2,572,,,32998575,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.10,,,,1.00,0.00
CDB_S1#E03#2#573,CDB_S1,E03,2,573,,,32998578,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#1,CDB_S1,E04,1,1,,,32998581,kudu,1,1,1,0.43,0.00,0.14,0.71,0.00,0.00,,,,0.70,0.73
CDB_S1#E04#1#2,CDB_S1,E04,1,2,,,32998583,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#3,CDB_S1,E04,1,3,,,32998585,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.36,0.90
CDB_S1#E04#1#4,CDB_S1,E04,1,4,,,32998588,kudu,1,1,1,0.43,0.00,0.57,0.00,0.00,0.14,,,,0.47,0.87
CDB_S1#E04#1#5,CDB_S1,E04,1,5,,,32998590,kudu,1,1,1,0.40,0.00,0.60,0.00,0.00,0.00,,,,0.71,0.86
CDB_S1#E04#1#6,CDB_S1,E04,1,6,,,32998592,blank,,,,,,,,,,,,,0.80,0.00
CDB_S1#E04#1#7,CDB_S1,E04,1,7,,,32998594,kudu,1,1,1,0.12,0.00,0.25,0.75,0.00,0.00,,,,0.80,0.58
CDB_S1#E04#1#8,CDB_S1,E04,1,8,,,32998596,kudu,1,1,1,0.11,0.00,0.89,0.00,0.00,0.00,1,1,1,1.00,0.00
CDB_S1#E04#1#9,CDB_S1,E04,1,9,,,32998598,hartebeestred,1,1,1,0.33,0.00,0.67,0.00,0.00,0.00,,,,0.60,0.86
CDB_S1#E04#1#10,CDB_S1,E04,1,10,,,32998600,kudu,1,1,1,0.70,0.00,0.00,0.80,0.00,0.00,1,1,1,1.00,0.00
CDB_S1#E04#1#11,CDB_S1,E04,1,11,,,32998603,kudu,1,1,1,0.86,0.00,0.14,0.00,0.00,0.00,,,,0.78,0.62
CDB_S1#E04#1#12,CDB_S1,E04,1,12,,,32998605,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#13,CDB_S1,E04,1,13,,,32998607,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.64,0.83
CDB_S1#E04#1#14,CDB_S1,E04,1,14,,,32998609,kudu,1,1,1,0.80,0.00,0.00,0.20,0.00,0.00,,,,0.56,0.83
CDB_S1#E04#1#15,CDB_S1,E04,1,15,,,32998612,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#16,CDB_S1,E04,1,16,,,32998614,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#17,CDB_S1,E04,1,17,,,32998617,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#18,CDB_S1,E04,1,18,,,32998627,kudu,1,1,1,0.75,0.00,0.25,0.00,0.00,0.00,1,,,0.29,0.91
CDB_S1#E04#1#19,CDB_S1,E04,1,19,,,32998629,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#21,CDB_S1,E04,1,21,,,32998631,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#22,CDB_S1,E04,1,22,,,32998633,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#31,CDB_S1,E04,1,31,,,32998636,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#32,CDB_S1,E04,1,32,,,32998638,kudu,2,2,2,0.86,0.00,0.29,0.00,0.00,0.14,,,,0.64,0.75
CDB_S1#E04#1#33,CDB_S1,E04,1,33,,,32998641,kudu,1,1,1,0.83,0.00,0.17,0.00,0.00,0.00,,,,0.67,0.77
CDB_S1#E04#1#34,CDB_S1,E04,1,34,,,32998643,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,1,1,1,0.90,0.47
CDB_S1#E04#1#35,CDB_S1,E04,1,35,,,32998645,kudu,1,1,1,0.60,0.00,0.40,0.00,0.00,0.00,,,,0.42,0.86
CDB_S1#E04#1#36,CDB_S1,E04,1,36,,,32998647,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#37,CDB_S1,E04,1,37,,,32998650,kudu,1,1,1,0.50,0.00,0.50,0.00,0.00,0.00,,,,0.75,0.81
CDB_S1#E04#1#38,CDB_S1,E04,1,38,,,32998652,kudu,1,1,1,0.20,0.00,0.00,0.80,0.00,0.00,,,,0.62,0.82
CDB_S1#E04#1#39,CDB_S1,E04,1,39,,,32998654,kudu,1,1,1,0.11,0.00,0.78,0.11,0.00,0.11,,,,0.90,0.47
CDB_S1#E04#1#40,CDB_S1,E04,1,40,,,32998656,monkeyvervet,1,1,1,0.20,0.00,0.80,0.00,0.00,0.00,,,,0.50,0.94
CDB_S1#E04#1#41,CDB_S1,E04,1,41,,,32998659,kudu,1,1,1,0.33,0.00,0.56,0.56,0.00,0.00,,,,0.90,0.47
CDB_S1#E04#1#42,CDB_S1,E04,1,42,,,32998661,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#43,CDB_S1,E04,1,43,,,32998664,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#44,CDB_S1,E04,1,44,,,32998666,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#45,CDB_S1,E04,1,45,,,32998669,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#46,CDB_S1,E04,1,46,,,32998671,kudu,1,1,1,0.14,0.00,0.86,0.00,0.00,0.00,,,,0.70,0.68
CDB_S1#E04#1#47,CDB_S1,E04,1,47,,,32998674,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#48,CDB_S1,E04,1,48,,,32998677,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#49,CDB_S1,E04,1,49,,,32998678,kudu,1,1,1,0.33,0.00,0.67,0.00,0.00,0.00,1,1,1,0.90,0.47
CDB_S1#E04#1#50,CDB_S1,E04,1,50,,,32998681,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#53,CDB_S1,E04,1,53,,,32998683,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#54,CDB_S1,E04,1,54,,,32998685,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#55,CDB_S1,E04,1,55,,,32998687,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#56,CDB_S1,E04,1,56,,,32998690,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#57,CDB_S1,E04,1,57,,,32998692,blank,,,,,,,,,,,,,0.60,0.00
CDB_S1#E04#1#58,CDB_S1,E04,1,58,,,32998694,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#59,CDB_S1,E04,1,59,,,32998696,kudu,1,1,1,1.00,0.00,0.00,0.00,0.00,0.00,1,1,1,0.78,0.62
CDB_S1#E04#1#60,CDB_S1,E04,1,60,,,32998698,kudu,1,1,1,0.12,0.00,0.75,0.00,0.12,0.00,1,,,0.80,0.58
CDB_S1#E04#1#61,CDB_S1,E04,1,61,,,32998701,duikercommongrey,1,1,1,0.20,0.00,0.80,0.00,0.00,0.00,,,,0.42,0.86
CDB_S1#E04#1#62,CDB_S1,E04,1,62,,,32998703,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#63,CDB_S1,E04,1,63,,,32998705,kudu,2,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#E04#1#64,CDB_S1,E04,1,64,,,32998708,kudu,1,1,1,0.29,0.00,0.71,0.00,0.00,0.00,,,,0.50,0.81
CDB_S1#E04#1#65,CDB_S1,E04,1,65,,,32998710,eland,1,1,1,0.22,0.00,0.22,0.56,0.00,0.00,,,,0.90,0.47
CDB_S1#E04#1#66,CDB_S1,E04,1,66,,,32998712,kudu,1,1,1,0.62,0.00,0.62,0.00,0.00,0.00,1,1,1,1.00,0.00
CDB_S1#E04#1#67,CDB_S1,E04,1,67,,,32998715,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#68,CDB_S1,E04,1,68,,,32998718,eland,1,1,1,0.22,0.00,0.11,0.89,0.00,0.00,,,,0.90,0.47
CDB_S1#E04#1#69,CDB_S1,E04,1,69,,,32998720,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#70,CDB_S1,E04,1,70,,,32998722,eland,1,1,1,1.00,0.00,0.00,0.14,0.00,0.00,,,,0.78,0.62
CDB_S1#E04#1#71,CDB_S1,E04,1,71,,,32998724,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#72,CDB_S1,E04,1,72,,,32998727,blank,,,,,,,,,,,,,0.70,0.00
CDB_S1#E04#1#73,CDB_S1,E04,1,73,,,32998729,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#74,CDB_S1,E04,1,74,,,32998731,kudu,1,1,1,0.57,0.00,0.14,0.29,0.00,0.00,,,,0.50,0.83
CDB_S1#E04#1#75,CDB_S1,E04,1,75,,,32998733,kudu,1,1,1,0.44,0.00,0.11,0.78,0.00,0.00,1,1,,0.90,0.47
CDB_S1#E04#1#76,CDB_S1,E04,1,76,,,32998736,kudu,1,1,1,0.44,0.00,0.00,0.56,0.00,0.00,1,,,0.90,0.47
CDB_S1#E04#1#77,CDB_S1,E04,1,77,,,32998738,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#78,CDB_S1,E04,1,78,,,32998740,birdother,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.80,0.72
CDB_S1#E04#1#79,CDB_S1,E04,1,79,,,32998741,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#1#80,CDB_S1,E04,1,80,,,32998742,human,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#2#1,CDB_S1,E04,2,1,,,32998743,human,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#2#2,CDB_S1,E04,2,2,,,32998744,human,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#2#3,CDB_S1,E04,2,3,,,32998745,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#E04#2#4,CDB_S1,E04,2,4,,,32998747,kudu,1,1,1,0.75,0.00,0.25,0.00,0.00,0.00,,,,0.44,0.97
CDB_S1#E04#2#5,CDB_S1,E04,2,5,,,32998749,blank,,,,,,,,,,,,,1.00,0.00
