capture_id,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index
KAR_S1#F02#1#1883,KAR_S1,F02,1,1883,2017-10-31,05:13:07,28793718,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1884,KAR_S1,F02,1,1884,2017-10-31,05:16:25,28793719,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1885,KAR_S1,F02,1,1885,2017-10-31,05:20:34,28793720,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1886,KAR_S1,F02,1,1886,2017-10-31,05:25:23,28793721,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1887,KAR_S1,F02,1,1887,2017-10-31,05:29:07,28793722,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1888,KAR_S1,F02,1,1888,2017-10-31,05:33:17,28793723,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1889,KAR_S1,F02,1,1889,2017-10-31,05:35:43,28793724,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1890,KAR_S1,F02,1,1890,2017-10-31,05:42:02,28793725,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1891,KAR_S1,F02,1,1891,2017-10-31,05:43:04,28793727,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1892,KAR_S1,F02,1,1892,2017-10-31,05:45:17,28793728,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1893,KAR_S1,F02,1,1893,2017-10-31,05:47:12,28793729,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1894,KAR_S1,F02,1,1894,2017-10-31,05:48:12,28793731,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1895,KAR_S1,F02,1,1895,2017-10-31,05:53:06,28793732,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1896,KAR_S1,F02,1,1896,2017-10-31,05:54:51,28793733,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1897,KAR_S1,F02,1,1897,2017-10-31,05:58:37,28793734,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1898,KAR_S1,F02,1,1898,2017-10-31,05:59:38,28793735,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1899,KAR_S1,F02,1,1899,2017-10-31,06:00:42,28793737,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1900,KAR_S1,F02,1,1900,2017-10-31,06:01:43,28793738,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1901,KAR_S1,F02,1,1901,2017-10-31,06:03:11,28793739,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1902,KAR_S1,F02,1,1902,2017-10-31,06:06:41,28793741,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1903,KAR_S1,F02,1,1903,2017-10-31,06:07:50,28793742,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1904,KAR_S1,F02,1,1904,2017-10-31,06:09:32,28793743,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1905,KAR_S1,F02,1,1905,2017-10-31,06:10:38,28793744,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1906,KAR_S1,F02,1,1906,2017-10-31,06:12:11,28793746,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1907,KAR_S1,F02,1,1907,2017-10-31,06:13:29,28793747,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1908,KAR_S1,F02,1,1908,2017-10-31,06:14:44,28793748,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1909,KAR_S1,F02,1,1909,2017-10-31,06:15:45,28793750,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1910,KAR_S1,F02,1,1910,2017-10-31,06:17:10,28793751,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1911,KAR_S1,F02,1,1911,2017-10-31,06:18:17,28793752,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1912,KAR_S1,F02,1,1912,2017-10-31,06:19:18,28793754,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1913,KAR_S1,F02,1,1913,2017-10-31,06:20:18,28793755,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1914,KAR_S1,F02,1,1914,2017-10-31,06:21:24,28793756,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1915,KAR_S1,F02,1,1915,2017-10-31,06:22:31,28793758,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1916,KAR_S1,F02,1,1916,2017-10-31,06:23:57,28793759,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1917,KAR_S1,F02,1,1917,2017-10-31,06:25:03,28793760,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1918,KAR_S1,F02,1,1918,2017-10-31,06:26:14,28793762,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1919,KAR_S1,F02,1,1919,2017-10-31,06:27:40,28793763,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1920,KAR_S1,F02,1,1920,2017-10-31,06:28:45,28793764,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1921,KAR_S1,F02,1,1921,2017-10-31,06:29:49,28793765,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1922,KAR_S1,F02,1,1922,2017-10-31,06:30:49,28793767,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1923,KAR_S1,F02,1,1923,2017-10-31,06:31:56,28793768,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1924,KAR_S1,F02,1,1924,2017-10-31,06:33:03,28793769,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1925,KAR_S1,F02,1,1925,2017-10-31,06:34:09,28793771,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1926,KAR_S1,F02,1,1926,2017-10-31,06:35:52,28793772,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1927,KAR_S1,F02,1,1927,2017-10-31,06:40:44,28793773,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1928,KAR_S1,F02,1,1928,2017-10-31,06:42:12,28793775,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1929,KAR_S1,F02,1,1929,2017-10-31,06:43:52,28793776,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1930,KAR_S1,F02,1,1930,2017-10-31,06:44:54,28793777,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1931,KAR_S1,F02,1,1931,2017-10-31,06:45:58,28793779,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1932,KAR_S1,F02,1,1932,2017-10-31,06:47:01,28793780,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1933,KAR_S1,F02,1,1933,2017-10-31,06:48:19,28793782,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1934,KAR_S1,F02,1,1934,2017-10-31,06:49:54,28793783,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1935,KAR_S1,F02,1,1935,2017-10-31,06:50:56,28793784,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1936,KAR_S1,F02,1,1936,2017-10-31,06:51:56,28793785,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1937,KAR_S1,F02,1,1937,2017-10-31,06:53:06,28793786,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1938,KAR_S1,F02,1,1938,2017-10-31,06:54:13,28793788,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1939,KAR_S1,F02,1,1939,2017-10-31,06:55:43,28793789,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1940,KAR_S1,F02,1,1940,2017-10-31,06:57:31,28793790,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1941,KAR_S1,F02,1,1941,2017-10-31,06:59:38,28793791,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1942,KAR_S1,F02,1,1942,2017-10-31,07:04:01,28793793,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1943,KAR_S1,F02,1,1943,2017-10-31,07:06:18,28793794,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1944,KAR_S1,F02,1,1944,2017-10-31,07:07:17,28793795,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1945,KAR_S1,F02,1,1945,2017-10-31,07:08:20,28793796,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1946,KAR_S1,F02,1,1946,2017-10-31,07:09:53,28793797,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1947,KAR_S1,F02,1,1947,2017-10-31,07:10:57,28793799,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1948,KAR_S1,F02,1,1948,2017-10-31,07:11:59,28793800,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1949,KAR_S1,F02,1,1949,2017-10-31,07:13:01,28793801,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1950,KAR_S1,F02,1,1950,2017-10-31,07:14:05,28793803,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1951,KAR_S1,F02,1,1951,2017-10-31,07:15:07,28793804,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1952,KAR_S1,F02,1,1952,2017-10-31,07:16:31,28793805,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1953,KAR_S1,F02,1,1953,2017-10-31,07:17:32,28793807,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1954,KAR_S1,F02,1,1954,2017-10-31,07:18:46,28793808,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1955,KAR_S1,F02,1,1955,2017-10-31,07:19:48,28793809,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1956,KAR_S1,F02,1,1956,2017-10-31,07:21:24,28793810,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1957,KAR_S1,F02,1,1957,2017-10-31,07:22:50,28793812,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1958,KAR_S1,F02,1,1958,2017-10-31,07:24:03,28793813,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1959,KAR_S1,F02,1,1959,2017-10-31,07:25:04,28793814,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1960,KAR_S1,F02,1,1960,2017-10-31,07:26:49,28793815,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1961,KAR_S1,F02,1,1961,2017-10-31,07:28:26,28793817,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1962,KAR_S1,F02,1,1962,2017-10-31,07:31:04,28793818,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1963,KAR_S1,F02,1,1963,2017-10-31,07:32:46,28793819,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1964,KAR_S1,F02,1,1964,2017-10-31,07:34:24,28793821,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1965,KAR_S1,F02,1,1965,2017-10-31,07:36:00,28793822,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1966,KAR_S1,F02,1,1966,2017-10-31,07:37:05,28793823,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1967,KAR_S1,F02,1,1967,2017-10-31,07:38:22,28793824,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1968,KAR_S1,F02,1,1968,2017-10-31,07:39:32,28793826,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1969,KAR_S1,F02,1,1969,2017-10-31,07:40:39,28793827,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1970,KAR_S1,F02,1,1970,2017-10-31,07:41:53,28793828,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1971,KAR_S1,F02,1,1971,2017-10-31,07:42:53,28793829,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1972,KAR_S1,F02,1,1972,2017-10-31,07:44:54,28793831,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1973,KAR_S1,F02,1,1973,2017-10-31,07:46:34,28793832,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1974,KAR_S1,F02,1,1974,2017-10-31,07:47:42,28793833,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1975,KAR_S1,F02,1,1975,2017-10-31,07:49:35,28793834,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1976,KAR_S1,F02,1,1976,2017-10-31,07:50:53,28793836,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1977,KAR_S1,F02,1,1977,2017-10-31,07:53:19,28793837,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1978,KAR_S1,F02,1,1978,2017-10-31,08:13:19,28793838,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1979,KAR_S1,F02,1,1979,2017-10-31,08:14:32,28793839,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1980,KAR_S1,F02,1,1980,2017-10-31,08:16:26,28793841,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1981,KAR_S1,F02,1,1981,2017-10-31,08:18:34,28793842,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1982,KAR_S1,F02,1,1982,2017-10-31,08:20:40,28793844,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1983,KAR_S1,F02,1,1983,2017-10-31,08:22:26,28793845,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1984,KAR_S1,F02,1,1984,2017-10-31,08:26:04,28793846,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1985,KAR_S1,F02,1,1985,2017-10-31,08:27:28,28793848,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1986,KAR_S1,F02,1,1986,2017-10-31,08:28:28,28793849,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1987,KAR_S1,F02,1,1987,2017-10-31,08:29:34,28793850,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1988,KAR_S1,F02,1,1988,2017-10-31,08:30:34,28793852,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1989,KAR_S1,F02,1,1989,2017-10-31,08:31:38,28793853,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1990,KAR_S1,F02,1,1990,2017-10-31,08:32:41,28793854,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1991,KAR_S1,F02,1,1991,2017-10-31,08:34:26,28793856,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1992,KAR_S1,F02,1,1992,2017-10-31,08:35:43,28793857,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1993,KAR_S1,F02,1,1993,2017-10-31,08:37:16,28793858,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1994,KAR_S1,F02,1,1994,2017-10-31,08:39:00,28793860,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1995,KAR_S1,F02,1,1995,2017-10-31,08:40:46,28793861,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1996,KAR_S1,F02,1,1996,2017-10-31,08:41:52,28793862,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1997,KAR_S1,F02,1,1997,2017-10-31,08:43:59,28793864,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1998,KAR_S1,F02,1,1998,2017-10-31,08:45:00,28793865,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#1999,KAR_S1,F02,1,1999,2017-10-31,08:46:01,28793866,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2000,KAR_S1,F02,1,2000,2017-10-31,08:47:05,28793867,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2001,KAR_S1,F02,1,2001,2017-10-31,08:48:21,28793869,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2002,KAR_S1,F02,1,2002,2017-10-31,08:49:29,28793870,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2003,KAR_S1,F02,1,2003,2017-10-31,08:51:32,28793871,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2004,KAR_S1,F02,1,2004,2017-10-31,08:53:17,28793873,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2005,KAR_S1,F02,1,2005,2017-10-31,08:54:52,28793874,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2006,KAR_S1,F02,1,2006,2017-10-31,08:55:52,28793876,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2007,KAR_S1,F02,1,2007,2017-10-31,08:56:54,28793877,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2008,KAR_S1,F02,1,2008,2017-10-31,08:58:00,28793878,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2009,KAR_S1,F02,1,2009,2017-10-31,08:59:36,28793880,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2010,KAR_S1,F02,1,2010,2017-10-31,09:02:23,28793881,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2011,KAR_S1,F02,1,2011,2017-10-31,09:03:23,28793882,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2012,KAR_S1,F02,1,2012,2017-10-31,09:04:24,28793884,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2013,KAR_S1,F02,1,2013,2017-10-31,09:06:07,28793885,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2014,KAR_S1,F02,1,2014,2017-10-31,09:07:18,28793886,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2015,KAR_S1,F02,1,2015,2017-10-31,09:08:18,28793888,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2016,KAR_S1,F02,1,2016,2017-10-31,09:09:21,28793889,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2017,KAR_S1,F02,1,2017,2017-10-31,09:10:24,28793890,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2018,KAR_S1,F02,1,2018,2017-10-31,09:11:33,28793892,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2019,KAR_S1,F02,1,2019,2017-10-31,09:12:35,28793893,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2020,KAR_S1,F02,1,2020,2017-10-31,09:13:35,28793894,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2021,KAR_S1,F02,1,2021,2017-10-31,09:14:50,28793896,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2022,KAR_S1,F02,1,2022,2017-10-31,09:16:13,28793897,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2023,KAR_S1,F02,1,2023,2017-10-31,09:17:21,28793898,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2024,KAR_S1,F02,1,2024,2017-10-31,09:18:22,28793900,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2025,KAR_S1,F02,1,2025,2017-10-31,09:19:23,28793901,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2026,KAR_S1,F02,1,2026,2017-10-31,09:20:33,28793902,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2027,KAR_S1,F02,1,2027,2017-10-31,09:21:41,28793904,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2028,KAR_S1,F02,1,2028,2017-10-31,09:22:49,28793905,blank,,,,,,,,,,,,,0.80,0.00
KAR_S1#F02#1#2029,KAR_S1,F02,1,2029,2017-10-31,09:24:01,28793906,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2030,KAR_S1,F02,1,2030,2017-10-31,09:25:27,28793908,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2031,KAR_S1,F02,1,2031,2017-10-31,09:27:01,28793909,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2032,KAR_S1,F02,1,2032,2017-10-31,09:28:04,28793910,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2033,KAR_S1,F02,1,2033,2017-10-31,09:29:12,28793912,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2034,KAR_S1,F02,1,2034,2017-10-31,09:30:21,28793913,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2035,KAR_S1,F02,1,2035,2017-10-31,09:31:21,28793914,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2036,KAR_S1,F02,1,2036,2017-10-31,09:32:54,28793915,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2037,KAR_S1,F02,1,2037,2017-10-31,09:33:58,28793916,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2038,KAR_S1,F02,1,2038,2017-10-31,09:35:00,28793918,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2039,KAR_S1,F02,1,2039,2017-10-31,09:36:00,28793919,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2040,KAR_S1,F02,1,2040,2017-10-31,09:37:06,28793920,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2041,KAR_S1,F02,1,2041,2017-10-31,09:38:33,28793921,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2042,KAR_S1,F02,1,2042,2017-10-31,09:39:39,28793923,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2043,KAR_S1,F02,1,2043,2017-10-31,09:40:39,28793924,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2044,KAR_S1,F02,1,2044,2017-10-31,09:41:39,28793925,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2045,KAR_S1,F02,1,2045,2017-10-31,09:42:57,28793926,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2046,KAR_S1,F02,1,2046,2017-10-31,09:44:31,28793928,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2047,KAR_S1,F02,1,2047,2017-10-31,09:45:31,28793929,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2048,KAR_S1,F02,1,2048,2017-10-31,09:46:32,28793930,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2049,KAR_S1,F02,1,2049,2017-10-31,09:47:38,28793931,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2050,KAR_S1,F02,1,2050,2017-10-31,09:48:38,28793933,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2051,KAR_S1,F02,1,2051,2017-10-31,09:49:38,28793934,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2052,KAR_S1,F02,1,2052,2017-10-31,09:50:45,28793935,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2053,KAR_S1,F02,1,2053,2017-10-31,09:51:45,28793936,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2054,KAR_S1,F02,1,2054,2017-10-31,09:52:46,28793937,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2055,KAR_S1,F02,1,2055,2017-10-31,09:53:47,28793939,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2056,KAR_S1,F02,1,2056,2017-10-31,09:54:51,28793940,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2057,KAR_S1,F02,1,2057,2017-10-31,09:55:51,28793941,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2058,KAR_S1,F02,1,2058,2017-10-31,09:56:51,28793942,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2059,KAR_S1,F02,1,2059,2017-10-31,09:57:59,28793943,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2060,KAR_S1,F02,1,2060,2017-10-31,09:59:00,28793945,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2061,KAR_S1,F02,1,2061,2017-10-31,10:01:12,28793946,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2062,KAR_S1,F02,1,2062,2017-10-31,10:02:31,28793947,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2063,KAR_S1,F02,1,2063,2017-10-31,10:05:44,28793948,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2064,KAR_S1,F02,1,2064,2017-10-31,10:06:45,28793950,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2065,KAR_S1,F02,1,2065,2017-10-31,10:08:32,28793951,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2066,KAR_S1,F02,1,2066,2017-10-31,10:09:33,28793952,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2067,KAR_S1,F02,1,2067,2017-10-31,10:10:42,28793954,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2068,KAR_S1,F02,1,2068,2017-10-31,10:11:54,28793955,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2069,KAR_S1,F02,1,2069,2017-10-31,10:12:58,28793956,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2070,KAR_S1,F02,1,2070,2017-10-31,10:14:12,28793958,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2071,KAR_S1,F02,1,2071,2017-10-31,10:15:56,28793959,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2072,KAR_S1,F02,1,2072,2017-10-31,10:17:32,28793960,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2073,KAR_S1,F02,1,2073,2017-10-31,10:18:33,28793962,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2074,KAR_S1,F02,1,2074,2017-10-31,10:19:48,28793964,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2075,KAR_S1,F02,1,2075,2017-10-31,10:20:48,28793965,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2076,KAR_S1,F02,1,2076,2017-10-31,10:21:48,28793966,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2077,KAR_S1,F02,1,2077,2017-10-31,10:23:03,28793968,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2078,KAR_S1,F02,1,2078,2017-10-31,10:24:03,28793969,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2079,KAR_S1,F02,1,2079,2017-10-31,10:25:04,28793970,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#F02#1#2080,KAR_S1,F02,1,2080,2017-10-31,10:26:04,28793972,blank,,,,,,,,,,,,,1.00,0.00
